"규모별","산업별","항목","단위","2007 년","2006 년","2005 년","2004 년",
"대기업(300인이상)","숙박 및 음식점업(55)","현물지급비용[천원]","천원","5.8","6.7","6.1","6.5",
"대기업(300인이상)","숙박 및 음식점업(55)","법정복리비[천원]","천원","145.7","154","150.2","145",
"대기업(300인이상)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","128.1","110.7","96.5","96.3",
"대기업(300인이상)","숙박 및 음식점업(55)","채용관련비용(모집비)[천원]","천원","2.1","2","1.8","1.4",
"대기업(300인이상)","숙박 및 음식점업(55)","교육훈련비[천원]","천원","16.1","17.9","18.7","18.5",
"대기업(300인이상)","숙박 및 음식점업(55)","기타노동비용[천원]","천원","10.9","11.6","4.5","6",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","노동비용총액[천원]","천원","4787.7","4294.6","4214.4","3633.5",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","현금급여총계[천원]","천원","3877.3","3417.5","3322.6","2963.7",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","정액및초과[천원]","천원","2705.6","2448.67256","2411.3","2299.8",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","상여금등특별급여[천원]","천원","1171.7","968.82542","911.3","663.9",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","현금급여외 노동비용(계)[천원]","천원","910.5","877.1","891.8","669.8",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","퇴직금등비용[천원]","천원","309.1","360.6","300","173",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","현물지급비용[천원]","천원","1.3",".5",".8",".3",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","법정복리비[천원]","천원","299.7","278.7","255.9","237.7",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","법정외복리비[천원]","천원","205.9","158.1","260.8","192.3",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","채용관련비용(모집비)[천원]","천원","4.5","3.4","3.6","2.5",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","교육훈련비[천원]","천원","76","61.7","59.5","58.8",
"대기업(300인이상)","운수업, 창고 및 통신업(60-64) (IJ)","기타노동비용[천원]","천원","13.9","14.1","11.3","5.3",
"대기업(300인이상)","운수업(60-63)","노동비용총액[천원]","천원","3862.4","3748.8","3391.3","3060.2",
"대기업(300인이상)","운수업(60-63)","현금급여총계[천원]","천원","3035.9","2907","2642.9","2474.4",
"대기업(300인이상)","운수업(60-63)","정액및초과[천원]","천원","2168.6","2148.33357","2026.7","1929.4",
"대기업(300인이상)","운수업(60-63)","상여금등특별급여[천원]","천원","867.3","758.67967","616.2","545",
"대기업(300인이상)","운수업(60-63)","현금급여외 노동비용(계)[천원]","천원","826.5","841.8","748.4","585.7",
"대기업(300인이상)","운수업(60-63)","퇴직금등비용[천원]","천원","353.7","417","363.8","189.5",
"대기업(300인이상)","운수업(60-63)","현물지급비용[천원]","천원","1.2","0",".3",".1",
"대기업(300인이상)","운수업(60-63)","법정복리비[천원]","천원","259.3","252.9","226.9","216",
"대기업(300인이상)","운수업(60-63)","법정외복리비[천원]","천원","175.8","134","127.3","143.3",
"대기업(300인이상)","운수업(60-63)","채용관련비용(모집비)[천원]","천원","1.5","1.1","1.1",".9",
"대기업(300인이상)","운수업(60-63)","교육훈련비[천원]","천원","28","25.3","19.9","30.8",
"대기업(300인이상)","운수업(60-63)","기타노동비용[천원]","천원","7.1","11.6","9","5.2",
"대기업(300인이상)","통신업(64)","노동비용총액[천원]","천원","6079.6","5307.7","5252.5","4610.1",
"대기업(300인이상)","통신업(64)","현금급여총계[천원]","천원","5051.9","4364.9","4179.9","3797.1",
"대기업(300인이상)","통신업(64)","정액및초과[천원]","천원","3455.3","3006.08914","2896.3","2930.7",
"대기업(300인이상)","통신업(64)","상여금등특별급여[천원]","천원","1596.6","1358.84713","1283.6","866.4",
"대기업(300인이상)","통신업(64)","현금급여외 노동비용(계)[천원]","천원","1027.7","942.7","1072.6","813",
"대기업(300인이상)","통신업(64)","퇴직금등비용[천원]","천원","246.9","255.9","219.4","145",
"대기업(300인이상)","통신업(64)","현물지급비용[천원]","천원","1.4","1.4","1.5",".7",
"대기업(300인이상)","통신업(64)","법정복리비[천원]","천원","356.2","326.6","292.5","274.6",
"대기업(300인이상)","통신업(64)","법정외복리비[천원]","천원","248","202.9","429.1","275.8",
"대기업(300인이상)","통신업(64)","채용관련비용(모집비)[천원]","천원","8.6","7.9","6.7","5.2",
"대기업(300인이상)","통신업(64)","교육훈련비[천원]","천원","143.1","129.3","109.3","106.4",
"대기업(300인이상)","통신업(64)","기타노동비용[천원]","천원","23.5","18.6","14.1","5.3",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","노동비용총액[천원]","천원","4290.1","4274.4","4172.4","3770.7",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","현금급여총계[천원]","천원","3538.5","3550.4","3459.5","3063.4",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","정액및초과[천원]","천원","2552.1","2662.05518","2468.8","2202.1",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","상여금등특별급여[천원]","천원","986.4","888.39156","990.7","861.3",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","현금급여외 노동비용(계)[천원]","천원","751.6","724","712.9","707.3",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","퇴직금등비용[천원]","천원","274","226.2","204","232.8",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","현물지급비용[천원]","천원",".7","2.2","2.6","4.2",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","법정복리비[천원]","천원","235.8","236.5","237.2","217.5",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","법정외복리비[천원]","천원","172.7","187.6","194.1","187.1",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","채용관련비용(모집비)[천원]","천원","5","3.5","4.1","3",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","교육훈련비[천원]","천원","56.1","59.9","59.2","50.6",
"대기업(300인이상)","금융 보험,부동산 임대,사업서비스(65-75)(K-M)","기타노동비용[천원]","천원","7.4","8","11.6","12",
"대기업(300인이상)","금융 및 보험업(65-67)","노동비용총액[천원]","천원","6607.7","6295.2","5744.7","5208.2",
"대기업(300인이상)","금융 및 보험업(65-67)","현금급여총계[천원]","천원","5442.4","5231.6","4738.8","4170.2",
"대기업(300인이상)","금융 및 보험업(65-67)","정액및초과[천원]","천원","3397.5","3564.49586","3135.6","2755.6",
"대기업(300인이상)","금융 및 보험업(65-67)","상여금등특별급여[천원]","천원","2044.9","1667.08766","1603.2","1414.7",
"대기업(300인이상)","금융 및 보험업(65-67)","현금급여외 노동비용(계)[천원]","천원","1165.3","1063.6","1005.8","1038",
"대기업(300인이상)","금융 및 보험업(65-67)","퇴직금등비용[천원]","천원","418.7","338.5","271.4","341.9",
"대기업(300인이상)","금융 및 보험업(65-67)","현물지급비용[천원]","천원","1","4.7","4.8","2.8",
"대기업(300인이상)","금융 및 보험업(65-67)","법정복리비[천원]","천원","330.7","319.1","308.5","286.2",
"대기업(300인이상)","금융 및 보험업(65-67)","법정외복리비[천원]","천원","285.7","277.8","302.2","300.6",
"대기업(300인이상)","금융 및 보험업(65-67)","채용관련비용(모집비)[천원]","천원","6.6","5","6.1","3.9",
"대기업(300인이상)","금융 및 보험업(65-67)","교육훈련비[천원]","천원","107.5","105.6","94.4","82.4",
"대기업(300인이상)","금융 및 보험업(65-67)","기타노동비용[천원]","천원","15.1","13","18.4","20.1",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","노동비용총액[천원]","천원","2921.2","2892.6","2532","2386.6",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","현금급여총계[천원]","천원","2413.9","2400.8","2124.7","1997.7",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","정액및초과[천원]","천원","2052.7","2044.93298","1773","1669.2",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","상여금등특별급여[천원]","천원","361.2","355.89045","351.7","328.5",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","현금급여외 노동비용(계)[천원]","천원","507.3","491.7","407.3","388.9",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","퇴직금등비용[천원]","천원","188.5","149.5","133.7","127.8",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","현물지급비용[천원]","천원",".5",".4",".4","5.6",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","법정복리비[천원]","천원","179.7","180.1","162.8","151.3",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","법정외복리비[천원]","천원","105.9","126","81.2","77.7",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","채용관련비용(모집비)[천원]","천원","4.1","2.5","2","2.2",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","교육훈련비[천원]","천원","25.7","28.7","22.5","19.9",
"대기업(300인이상)","부동산 임대 및 사업서비스업(70-75) (LM)","기타노동비용[천원]","천원","2.8","4.7","4.5","4.2",
"대기업(300인이상)","부동산 및 임대업(70-71)","노동비용총액[천원]","천원","2113","2361.5","1963.2","1908.9",
"대기업(300인이상)","부동산 및 임대업(70-71)","현금급여총계[천원]","천원","1746.3","2028.5","1640","1593.7",
"대기업(300인이상)","부동산 및 임대업(70-71)","정액및초과[천원]","천원","1580.9","1737.6822","1359.8","1273.8",
"대기업(300인이상)","부동산 및 임대업(70-71)","상여금등특별급여[천원]","천원","165.4","290.76927","280.3","319.9",
"대기업(300인이상)","부동산 및 임대업(70-71)","현금급여외 노동비용(계)[천원]","천원","366.7","333","323.2","315.2",
"대기업(300인이상)","부동산 및 임대업(70-71)","퇴직금등비용[천원]","천원","159.3","78.4","105.6","78",
"대기업(300인이상)","부동산 및 임대업(70-71)","현물지급비용[천원]","천원","0",".9","1.3","23.3",
"대기업(300인이상)","부동산 및 임대업(70-71)","법정복리비[천원]","천원","141.9","165.6","139.7","128.3",
"대기업(300인이상)","부동산 및 임대업(70-71)","법정외복리비[천원]","천원","52.4","60.9","52.4","60.4",
"대기업(300인이상)","부동산 및 임대업(70-71)","채용관련비용(모집비)[천원]","천원",".3",".1","1","1.3",
"대기업(300인이상)","부동산 및 임대업(70-71)","교육훈련비[천원]","천원","12.6","16","15","13.7",
"대기업(300인이상)","부동산 및 임대업(70-71)","기타노동비용[천원]","천원",".3","11","8.1","10.2",
"대기업(300인이상)","사업 서비스업(72-75)","노동비용총액[천원]","천원","2983.5","2972.9","2658.5","2486.1",
"대기업(300인이상)","사업 서비스업(72-75)","현금급여총계[천원]","천원","2465.4","2457.1","2232.5","2081.8",
"대기업(300인이상)","사업 서비스업(72-75)","정액및초과[천원]","천원","2089.1","2091.39537","1865","1751.5",
"대기업(300인이상)","사업 서비스업(72-75)","상여금등특별급여[천원]","천원","376.3","365.73807","367.6","330.3",
"대기업(300인이상)","사업 서비스업(72-75)","현금급여외 노동비용(계)[천원]","천원","518.1","515.7","426","404.3",
"대기업(300인이상)","사업 서비스업(72-75)","퇴직금등비용[천원]","천원","190.8","160.2","140","138.2",
"대기업(300인이상)","사업 서비스업(72-75)","현물지급비용[천원]","천원",".5",".3",".2","2",
"대기업(300인이상)","사업 서비스업(72-75)","법정복리비[천원]","천원","182.6","182.3","168","156.1",
"대기업(300인이상)","사업 서비스업(72-75)","법정외복리비[천원]","천원","110","135.8","87.6","81.4",
"대기업(300인이상)","사업 서비스업(72-75)","채용관련비용(모집비)[천원]","천원","4.4","2.8","2.2","2.4",
"대기업(300인이상)","사업 서비스업(72-75)","교육훈련비[천원]","천원","26.8","30.6","24.2","21.2",
"대기업(300인이상)","사업 서비스업(72-75)","기타노동비용[천원]","천원","3","3.7","3.7","3",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","노동비용총액[천원]","천원","4696.7","4062","3563","3713.4",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","현금급여총계[천원]","천원","3432.1","3170.4","2864.5","3014.3",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","정액및초과[천원]","천원","2481.2","2390.41798","2126.7","2246.6",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","상여금등특별급여[천원]","천원","950.9","780.00846","737.8","767.7",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","현금급여외 노동비용(계)[천원]","천원","1264.6","891.6","698.5","699.1",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","퇴직금등비용[천원]","천원","429.8","250.4","221.6","210.2",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","현물지급비용[천원]","천원","14.3","13","13.1","13.6",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","법정복리비[천원]","천원","271.6","245.2","209.8","216.5",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","법정외복리비[천원]","천원","458.6","321.7","209.7","222.5",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","채용관련비용(모집비)[천원]","천원","5.1","3.9","3.4","2.7",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","교육훈련비[천원]","천원","73.7","48.9","33.5","26.3",
"대기업(300인이상)","기타공공,사회 및 개인 서비스업(87-93)(QR)","기타노동비용[천원]","천원","11.5","8.5","7.2","7.2",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","노동비용총액[천원]","천원","5041.5","4360.4","3890.4","4070.4",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","현금급여총계[천원]","천원","3586.4","3341.5","3075.6","3247.5",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","정액및초과[천원]","천원","2475.1","2471.64685","2182.5","2398.7",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","상여금등특별급여[천원]","천원","1111.3","869.88978","893","848.8",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","현금급여외 노동비용(계)[천원]","천원","1455.1","1018.8","814.9","822.8",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","퇴직금등비용[천원]","천원","506.8","305.3","269.4","260",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","현물지급비용[천원]","천원","17.2","18.2","19.3","15.9",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","법정복리비[천원]","천원","279.9","254","215.6","228",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","법정외복리비[천원]","천원","557.5","370.6","257.6","275.7",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","채용관련비용(모집비)[천원]","천원","5.5","4.2","3.4","2.8",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","교육훈련비[천원]","천원","79.2","58","41.8","31.8",
"대기업(300인이상)","오락, 문화 및 운동관련 서비스업(87-88)","기타노동비용[천원]","천원","9.1","8.5","7.6","8.8",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","노동비용총액[천원]","천원","3826.6","3309.8","2867.6","2926.3",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","현금급여총계[천원]","천원","3042.7","2739.1","2416.3","2500.1",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","정액및초과[천원]","천원","2496.5","2185.65455","2008.1","1911.2",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","상여금등특별급여[천원]","천원","546.2","553.43375","408.2","588.9",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","현금급여외 노동비용(계)[천원]","천원","783.9","570.7","451.3","426.2",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","퇴직금등비용[천원]","천원","235.7","112","120.2","100.6",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","현물지급비용[천원]","천원","6.9","0","0","8.4",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","법정복리비[천원]","천원","250.7","223","197.5","191.4",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","법정외복리비[천원]","천원","209.2","198.4","108.1","105",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","채용관련비용(모집비)[천원]","천원","3.9","3.2","3.4","2.6",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","교육훈련비[천원]","천원","59.8","25.8","15.8","14.4",
"대기업(300인이상)","기타공공, 수리 및 개인서비스업(90-93)","기타노동비용[천원]","천원","17.7","8.3","6.3","3.9",
"상용근로자(30~299인)","전산업","노동비용총액[천원]","천원","2944.6","2841.1","2579.2","2455.4",
"상용근로자(30~299인)","전산업","현금급여총계[천원]","천원","2349.8","2241.4","2072.7","1976.2",
"상용근로자(30~299인)","전산업","정액및초과[천원]","천원","1983.7","1882.38413","1747.4","1652.7",
"상용근로자(30~299인)","전산업","상여금등특별급여[천원]","천원","366","358.99933","325.3","323.5",
"상용근로자(30~299인)","전산업","현금급여외 노동비용(계)[천원]","천원","594.8","599.7","506.4","479.1",
"상용근로자(30~299인)","전산업","퇴직금등비용[천원]","천원","191.3","214.3","183.8","171.7",
"상용근로자(30~299인)","전산업","현물지급비용[천원]","천원","2.1","3.3","2.2","4.9",
"상용근로자(30~299인)","전산업","법정복리비[천원]","천원","203.8","192.9","166.9","155.9",
"상용근로자(30~299인)","전산업","법정외복리비[천원]","천원","179.4","170","136.5","126.8",
"상용근로자(30~299인)","전산업","채용관련비용(모집비)[천원]","천원","2.4","2.5","2.3","2",
"상용근로자(30~299인)","전산업","교육훈련비[천원]","천원","10.2","10.7","9.1","9",
"상용근로자(30~299인)","전산업","기타노동비용[천원]","천원","5.7","6","5.8","8.8",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","노동비용총액[천원]","천원","2947.9","2955.9","2642.2","2465.5",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","현금급여총계[천원]","천원","2325.1","2305.9","2093.7","1963.5",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","정액및초과[천원]","천원","1953.8","1912.30771","1738.1","1619.6",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","상여금등특별급여[천원]","천원","371.3","393.55715","355.7","344",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","현금급여외 노동비용(계)[천원]","천원","622.8","650","548.5","502",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","퇴직금등비용[천원]","천원","208.3","234.6","205.8","180.3",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","현물지급비용[천원]","천원","2.3","5","2.9","3.7",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","법정복리비[천원]","천원","197.5","203.5","168.4","155.2",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","법정외복리비[천원]","천원","196.1","188.1","155.6","142.4",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","채용관련비용(모집비)[천원]","천원","1.7","2.4","1.6","1.6",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","교육훈련비[천원]","천원","11","10.2","8.5","8.6",
"상용근로자(30~299인)","광업 및 제조업 (10-37)(CD)","기타노동비용[천원]","천원","6","6.3","5.8","10.2",
"상용근로자(30~299인)","광 업(10-12)","노동비용총액[천원]","천원","3585.4","3531.6","3182.8","3064.8",
"상용근로자(30~299인)","광 업(10-12)","현금급여총계[천원]","천원","2697.9","2691.2","2464","2328.2",
"상용근로자(30~299인)","광 업(10-12)","정액및초과[천원]","천원","2187.5","2087.30256","1908.9","1857.7",
"상용근로자(30~299인)","광 업(10-12)","상여금등특별급여[천원]","천원","510.5","603.93778","555.2","470.5",
"상용근로자(30~299인)","광 업(10-12)","현금급여외 노동비용(계)[천원]","천원","887.4","840.4","718.8","736.6",
"상용근로자(30~299인)","광 업(10-12)","퇴직금등비용[천원]","천원","156.1","167","159","181.4",
"상용근로자(30~299인)","광 업(10-12)","현물지급비용[천원]","천원","1.2","8.9","4.8","5.4",
"상용근로자(30~299인)","광 업(10-12)","법정복리비[천원]","천원","505.8","503.5","371","381",
"상용근로자(30~299인)","광 업(10-12)","법정외복리비[천원]","천원","194.7","130.4","175.3","160.4",
"상용근로자(30~299인)","광 업(10-12)","채용관련비용(모집비)[천원]","천원",".2","1.4",".9",".3",
"상용근로자(30~299인)","광 업(10-12)","교육훈련비[천원]","천원","2.8","3.5","1.6","1.5",
"상용근로자(30~299인)","광 업(10-12)","기타노동비용[천원]","천원","26.6","25.6","6.4","6.5",
"상용근로자(30~299인)","제 조 업(15-37)","노동비용총액[천원]","천원","2945.3","2954.6","2638.8","2462",
"상용근로자(30~299인)","제 조 업(15-37)","현금급여총계[천원]","천원","2323.6","2305","2091.4","1961.4",
"상용근로자(30~299인)","제 조 업(15-37)","정액및초과[천원]","천원","1952.8","1911.91221","1737","1618.2",
"상용근로자(30~299인)","제 조 업(15-37)","상여금등특별급여[천원]","천원","370.8","393.08167","354.4","343.2",
"상용근로자(30~299인)","제 조 업(15-37)","현금급여외 노동비용(계)[천원]","천원","621.7","649.6","547.5","500.6",
"상용근로자(30~299인)","제 조 업(15-37)","퇴직금등비용[천원]","천원","208.6","234.8","206.1","180.2",
"상용근로자(30~299인)","제 조 업(15-37)","현물지급비용[천원]","천원","2.3","5","2.9","3.6",
"상용근로자(30~299인)","제 조 업(15-37)","법정복리비[천원]","천원","196.2","202.8","167.1","153.9",
"상용근로자(30~299인)","제 조 업(15-37)","법정외복리비[천원]","천원","196.1","188.2","155.5","142.3",
"상용근로자(30~299인)","제 조 업(15-37)","채용관련비용(모집비)[천원]","천원","1.7","2.4","1.6","1.6",
"상용근로자(30~299인)","제 조 업(15-37)","교육훈련비[천원]","천원","11","10.2","8.5","8.6",
"상용근로자(30~299인)","제 조 업(15-37)","기타노동비용[천원]","천원","5.9","6.2","5.8","10.3",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","노동비용총액[천원]","천원","2941.3","2714.2","2506.6","2443.4",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","현금급여총계[천원]","천원","2375.3","2170.1","2048.6","1991.3",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","정액및초과[천원]","천원","2014.7","1849.31696","1758.1","1692",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","상여금등특별급여[천원]","천원","360.6","320.8111","290.5","299.3",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","현금급여외 노동비용(계)[천원]","천원","566","544.1","458","452.1",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","퇴직금등비용[천원]","천원","173.7","191.9","158.4","161.5",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","현물지급비용[천원]","천원","1.9","1.5","1.4","6.5",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","법정복리비[천원]","천원","210.3","181.2","165.1","156.8",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","법정외복리비[천원]","천원","162.1","150","114.6","108.3",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","채용관련비용(모집비)[천원]","천원","3.1","2.7","3","2.4",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","교육훈련비[천원]","천원","9.4","11.2","9.7","9.6",
"상용근로자(30~299인)","사회간접자본 및 기타서비스업(40-93)(E-R)","기타노동비용[천원]","천원","5.5","5.6","5.8","7.1",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","노동비용총액[천원]","천원","5641.3","5316.6","5055.2","4553.9",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","현금급여총계[천원]","천원","4649.6","4427.1","4221.9","3780.7",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","정액및초과[천원]","천원","3110.8","2839.18746","2690.1","2571.7",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","상여금등특별급여[천원]","천원","1538.8","1587.89311","1531.9","1209",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","현금급여외 노동비용(계)[천원]","천원","991.7","889.5","833.3","773.2",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","퇴직금등비용[천원]","천원","250.4","251.5","204.9","190",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","현물지급비용[천원]","천원","0","11.5","10","23.7",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","법정복리비[천원]","천원","321.7","299.3","278.5","254.2",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","법정외복리비[천원]","천원","338.1","234.9","246.2","229.9",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","채용관련비용(모집비)[천원]","천원","1.5","1.4","1.4",".3",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","교육훈련비[천원]","천원","49.2","64.4","66","54.1",
"상용근로자(30~299인)","전기, 가스 및 수도사업(40-41)","기타노동비용[천원]","천원","30.7","26.6","26.3","21.1",
"상용근로자(30~299인)","건설업(45-46)","노동비용총액[천원]","천원","3403.6","3316.1","2876.1","2801.8",
"상용근로자(30~299인)","건설업(45-46)","현금급여총계[천원]","천원","2681.3","2450.6","2237.4","2196.7",
"상용근로자(30~299인)","건설업(45-46)","정액및초과[천원]","천원","2343.1","2152.34735","1976.5","1903.5",
"상용근로자(30~299인)","건설업(45-46)","상여금등특별급여[천원]","천원","338.2","298.21669","260.8","293.2",
"상용근로자(30~299인)","건설업(45-46)","현금급여외 노동비용(계)[천원]","천원","722.4","865.5","638.7","605.1",
"상용근로자(30~299인)","건설업(45-46)","퇴직금등비용[천원]","천원","194","240.7","160.9","174.6",
"상용근로자(30~299인)","건설업(45-46)","현물지급비용[천원]","천원","1.4","1.5","1.2","16.1",
"상용근로자(30~299인)","건설업(45-46)","법정복리비[천원]","천원","344.4","335.5","279.9","252.7",
"상용근로자(30~299인)","건설업(45-46)","법정외복리비[천원]","천원","170","273.8","184.5","147.6",
"상용근로자(30~299인)","건설업(45-46)","채용관련비용(모집비)[천원]","천원","2.3","1","1.1","1.1",
"상용근로자(30~299인)","건설업(45-46)","교육훈련비[천원]","천원","4.5","5.9","5.5","5.3",
"상용근로자(30~299인)","건설업(45-46)","기타노동비용[천원]","천원","5.6","7","5.5","7.7",
"상용근로자(30~299인)","도매 및 소매업 숙박 및 음식점업(50-55) (GH)","노동비용총액[천원]","천원","3024.6","3192","2872.8","2650.2",
"상용근로자(30~299인)","도매 및 소매업 숙박 및 음식점업(50-55) (GH)","현금급여총계[천원]","천원","2457.4","2465.4","2332.8","2171.3",
"상용근로자(30~299인)","도매 및 소매업 숙박 및 음식점업(50-55) (GH)","정액및초과[천원]","천원","2074.8","2074.80386","2005.1","1847.9",
"상용근로자(30~299인)","도매 및 소매업 숙박 및 음식점업(50-55) (GH)","상여금등특별급여[천원]","천원","382.6","390.58818","327.6","323.3",
"상용근로자(30~299인)","도매 및 소매업 숙박 및 음식점업(50-55) (GH)","현금급여외 노동비용(계)[천원]","천원","567.2","726.6","540","479",
