"규모별","산업별","항목","단위","1997 년","1996 년","1995 년","1994 년",
"중소기업(30~299인)","보건 및 사회복지사업(85)","퇴직금등비용[천원]","천원","89","57.2","61.5","61.4",
"중소기업(30~299인)","보건 및 사회복지사업(85)","현물지급비용[천원]","천원","0","0","1.3","8.1",
"중소기업(30~299인)","보건 및 사회복지사업(85)","법정복리비[천원]","천원","60.7","53","39.6","30.1",
"중소기업(30~299인)","보건 및 사회복지사업(85)","법정외복리비[천원]","천원","71.1","49","56.1","51.8",
"중소기업(30~299인)","보건 및 사회복지사업(85)","모집비[천원]","천원",".8","3",".5","1.3",
"중소기업(30~299인)","보건 및 사회복지사업(85)","교육훈련비[천원]","천원","1.6","2.9","2.9","3.8",
"중소기업(30~299인)","보건 및 사회복지사업(85)","기타노동비용[천원]","천원","1.4",".9","1.8","2.3",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","노동비용총액[천원]","천원","1860.3","1528.7","1345.7","1104.2",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여총계[천원]","천원","1379.4","1206.7","1039.2","836.7",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","정액및초과[천원]","천원","908.6","874.6","789.7","692.5",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","상여금등특별급여[천원]","천원","470.8","332","249.5","169.3",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여외 노동비용(계)[천원]","천원","480.9","322","306.5","267.5",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","퇴직금등비용[천원]","천원","243.4","107.1","136.9","123.4",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","현물지급비용[천원]","천원","4.5","13.7",".9","9.3",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","법정복리비[천원]","천원","77.6","67.3","59.2","50.1",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","법정외복리비[천원]","천원","132","116.1","97.1","75.4",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","모집비[천원]","천원","10.7",".7","1.5",".6",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","교육훈련비[천원]","천원","7.7","9.4","6","5.6",
"중소기업(30~299인)","기타 공공, 사회 및 개인서비스업(90-93)","기타노동비용[천원]","천원","5.1","7.7","4.9","3.2",
"대기업(300인이상)","전산업","노동비용총액[천원]","천원","2139.3","1945.8","1795.7","1584",
"대기업(300인이상)","전산업","현금급여총계[천원]","천원","1581.4","1513.4","1340.7","1200.4",
"대기업(300인이상)","전산업","정액및초과[천원]","천원","1159.6","1111.7","995.7","893.4",
"대기업(300인이상)","전산업","상여금등특별급여[천원]","천원","421.8","401.7","345","304.7",
"대기업(300인이상)","전산업","현금급여외 노동비용(계)[천원]","천원","557.9","432.4","455","383.6",
"대기업(300인이상)","전산업","퇴직금등비용[천원]","천원","234.7","140.8","217","146.5",
"대기업(300인이상)","전산업","현물지급비용[천원]","천원","5.6","4.4","1.1","5.3",
"대기업(300인이상)","전산업","법정복리비[천원]","천원","100.2","83.3","66","56.5",
"대기업(300인이상)","전산업","법정외복리비[천원]","천원","160.3","146.4","126.2","135",
"대기업(300인이상)","전산업","모집비[천원]","천원","1.9","2.9","3.2","3.4",
"대기업(300인이상)","전산업","교육훈련비[천원]","천원","42.8","43.4","28.4","28",
"대기업(300인이상)","전산업","기타노동비용[천원]","천원","12.4","11.1","13.1","8.9",
"대기업(300인이상)","광 업(10-14)","노동비용총액[천원]","천원","3087.1","2481.1","2207.7","1899.7",
"대기업(300인이상)","광 업(10-14)","현금급여총계[천원]","천원","1762.2","1482.6","1345.2","1142.6",
"대기업(300인이상)","광 업(10-14)","정액및초과[천원]","천원","1302.2","1132.5","1053.9","874",
"대기업(300인이상)","광 업(10-14)","상여금등특별급여[천원]","천원","460","350.1","291.3","258.4",
"대기업(300인이상)","광 업(10-14)","현금급여외 노동비용(계)[천원]","천원","1324.8","998.6","862.5","757.1",
"대기업(300인이상)","광 업(10-14)","퇴직금등비용[천원]","천원","576","301.2","378.7","224.8",
"대기업(300인이상)","광 업(10-14)","현물지급비용[천원]","천원","1.7","9.5",".4","9",
"대기업(300인이상)","광 업(10-14)","법정복리비[천원]","천원","539.5","541.4","396","444.1",
"대기업(300인이상)","광 업(10-14)","법정외복리비[천원]","천원","186.3","127.9","73.4","69.5",
"대기업(300인이상)","광 업(10-14)","모집비[천원]","천원","1.4","3.8",".8",".4",
"대기업(300인이상)","광 업(10-14)","교육훈련비[천원]","천원","14.7","11.1","8.1","6.8",
"대기업(300인이상)","광 업(10-14)","기타노동비용[천원]","천원","5.3","3.7","5.1","2.4",
"대기업(300인이상)","제 조 업(15-37)","노동비용총액[천원]","천원","1944.8","1754.2","1569.5","1441.7",
"대기업(300인이상)","제 조 업(15-37)","현금급여총계[천원]","천원","1438.9","1374.7","1214.8","1105.9",
"대기업(300인이상)","제 조 업(15-37)","정액및초과[천원]","천원","1073.7","1012","909","819.7",
"대기업(300인이상)","제 조 업(15-37)","상여금등특별급여[천원]","천원","365.3","362.7","305.8","282.9",
"대기업(300인이상)","제 조 업(15-37)","현금급여외 노동비용(계)[천원]","천원","505.9","379.6","354.7","335.8",
"대기업(300인이상)","제 조 업(15-37)","퇴직금등비용[천원]","천원","222.5","130.7","149.5","138.2",
"대기업(300인이상)","제 조 업(15-37)","현물지급비용[천원]","천원","6.9","5.6","2","4.6",
"대기업(300인이상)","제 조 업(15-37)","법정복리비[천원]","천원","90.5","72.2","60.4","50.7",
"대기업(300인이상)","제 조 업(15-37)","법정외복리비[천원]","천원","140","124.7","100.4","103.1",
"대기업(300인이상)","제 조 업(15-37)","모집비[천원]","천원","1.7","3.1","3.2","3.8",
"대기업(300인이상)","제 조 업(15-37)","교육훈련비[천원]","천원","33.3","34.2","31.4","29.9",
"대기업(300인이상)","제 조 업(15-37)","기타노동비용[천원]","천원","11","9","7.8","5.6",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","노동비용총액[천원]","천원","2911","2692.6","2212.7","1976.6",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","현금급여총계[천원]","천원","2172.2","1933.5","1614.9","1434",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","정액및초과[천원]","천원","1462.9","1391.4","1204.4","1081.6",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","상여금등특별급여[천원]","천원","709.2","542.1","410.5","352.6",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","현금급여외 노동비용(계)[천원]","천원","738.8","759.1","597.8","542.6",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","퇴직금등비용[천원]","천원","332","318.2","274.7","194.5",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","현물지급비용[천원]","천원",".8","0",".1",".1",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","법정복리비[천원]","천원","85.5","77.8","54.5","50.6",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","법정외복리비[천원]","천원","258.6","292.7","248.7","277.8",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","모집비[천원]","천원","1.9","2.2","2.3","1.9",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","교육훈련비[천원]","천원","54","65.8","16.5","17.1",
"대기업(300인이상)","전기, 가스 및 수도사업(40-41)","기타노동비용[천원]","천원","6.1","2.4","1",".6",
"대기업(300인이상)","건설업(45)","노동비용총액[천원]","천원","2582","2381.3","2005.6","1979.6",
"대기업(300인이상)","건설업(45)","현금급여총계[천원]","천원","1821.2","1703.1","1471.6","1418.7",
"대기업(300인이상)","건설업(45)","정액및초과[천원]","천원","1399.9","1304.6","1118.1","1063.6",
"대기업(300인이상)","건설업(45)","상여금등특별급여[천원]","천원","421.3","398.5","353.5","354.3",
"대기업(300인이상)","건설업(45)","현금급여외 노동비용(계)[천원]","천원","760.8","678.2","534","560.9",
"대기업(300인이상)","건설업(45)","퇴직금등비용[천원]","천원","223.7","194.3","166.5","201.8",
"대기업(300인이상)","건설업(45)","현물지급비용[천원]","천원","1.2","3.6",".5","1.3",
"대기업(300인이상)","건설업(45)","법정복리비[천원]","천원","331.1","229.2","163.5","159.8",
"대기업(300인이상)","건설업(45)","법정외복리비[천원]","천원","121.2","179.7","146.7","144.5",
"대기업(300인이상)","건설업(45)","모집비[천원]","천원","3.6","1.9","5.2","6.4",
"대기업(300인이상)","건설업(45)","교육훈련비[천원]","천원","64.6","56.5","38.4","35.9",
"대기업(300인이상)","건설업(45)","기타노동비용[천원]","천원","15.5","13","13.2","11.3",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","노동비용총액[천원]","천원","2006.2","1749.9","1609","1447.5",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","현금급여총계[천원]","천원","1558.1","1396.9","1259.5","1172.2",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","정액및초과[천원]","천원","1151.6","1040.1","929.9","851.8",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","상여금등특별급여[천원]","천원","406.5","356.9","329.6","318",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","현금급여외 노동비용(계)[천원]","천원","448.1","352.9","349.5","275.3",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","퇴직금등비용[천원]","천원","138.4","104.9","111.1","95.4",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","현물지급비용[천원]","천원","3.9","14.4",".8","5.9",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","법정복리비[천원]","천원","95.4","65.7","50.4","39.8",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","법정외복리비[천원]","천원","159.1","118.3","112.1","86.6",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","모집비[천원]","천원","2.9","4.9","2.9","2.4",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","교육훈련비[천원]","천원","38.7","32.5","28.3","32.1",
"대기업(300인이상)","도,소매 및 소비자용품 수리업(50-52)","기타노동비용[천원]","천원","9.7","12.2","43.9","13.1",
"대기업(300인이상)","숙박 및 음식점업(55)","노동비용총액[천원]","천원","1698.3","1561.3","1416.9","1212.9",
"대기업(300인이상)","숙박 및 음식점업(55)","현금급여총계[천원]","천원","1312.4","1213.7","1103.5","951.8",
"대기업(300인이상)","숙박 및 음식점업(55)","정액및초과[천원]","천원","988.7","922.5","853.3","763.3",
"대기업(300인이상)","숙박 및 음식점업(55)","상여금등특별급여[천원]","천원","323.7","291.2","250.2","186.5",
"대기업(300인이상)","숙박 및 음식점업(55)","현금급여외 노동비용(계)[천원]","천원","385.9","347.6","313.4","261.1",
"대기업(300인이상)","숙박 및 음식점업(55)","퇴직금등비용[천원]","천원","126","106.9","81.3","72.1",
"대기업(300인이상)","숙박 및 음식점업(55)","현물지급비용[천원]","천원","7.2","7.4",".1",".3",
"대기업(300인이상)","숙박 및 음식점업(55)","법정복리비[천원]","천원","79.5","64.2","52.4","47.9",
"대기업(300인이상)","숙박 및 음식점업(55)","법정외복리비[천원]","천원","147.7","142.2","133.2","112",
"대기업(300인이상)","숙박 및 음식점업(55)","모집비[천원]","천원",".8",".6",".6","1.1",
"대기업(300인이상)","숙박 및 음식점업(55)","교육훈련비[천원]","천원","14","20.3","16.3","17.2",
"대기업(300인이상)","숙박 및 음식점업(55)","기타노동비용[천원]","천원","10.7","5.8","29.5","10.5",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","노동비용총액[천원]","천원","2053.5","1854.4","2015.3","1426.2",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","현금급여총계[천원]","천원","1485.8","1380.2","1130","1029.3",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","정액및초과[천원]","천원","1150.6","1089.2","920.7","837.3",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","상여금등특별급여[천원]","천원","335.2","290.9","209.3","189.5",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","현금급여외 노동비용(계)[천원]","천원","567.7","474.2","885.3","397",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","퇴직금등비용[천원]","천원","160","114.5","596.2","72.4",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","현물지급비용[천원]","천원",".3","2.5",".1","16.3",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","법정복리비[천원]","천원","90.8","75.8","59.8","50.5",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","법정외복리비[천원]","천원","214.3","189.5","171.6","207.9",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","모집비[천원]","천원","2",".6","1",".6",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","교육훈련비[천원]","천원","81.6","63.6","24.8","25.3",
"대기업(300인이상)","운수, 창고 및 통신업(60-64)","기타노동비용[천원]","천원","18.6","27.6","31.8","23.9",
"대기업(300인이상)","금융 및 보험업(65-67)","노동비용총액[천원]","천원","3336.7","2539.5","2366.4","2126.2",
"대기업(300인이상)","금융 및 보험업(65-67)","현금급여총계[천원]","천원","2233.8","2057.6","1909.2","1639.9",
"대기업(300인이상)","금융 및 보험업(65-67)","정액및초과[천원]","천원","1433.1","1352.3","1261.3","1103.2",
"대기업(300인이상)","금융 및 보험업(65-67)","상여금등특별급여[천원]","천원","800.8","705.3","647.9","536.1",
"대기업(300인이상)","금융 및 보험업(65-67)","현금급여외 노동비용(계)[천원]","천원","1102.9","481.9","457.2","486.3",
"대기업(300인이상)","금융 및 보험업(65-67)","퇴직금등비용[천원]","천원","660.7","156.9","201.7","145.3",
"대기업(300인이상)","금융 및 보험업(65-67)","현물지급비용[천원]","천원","12","1.3",".2","1.2",
"대기업(300인이상)","금융 및 보험업(65-67)","법정복리비[천원]","천원","98.5","76","56.7","47.3",
"대기업(300인이상)","금융 및 보험업(65-67)","법정외복리비[천원]","천원","243.4","162.8","147.7","238.9",
"대기업(300인이상)","금융 및 보험업(65-67)","모집비[천원]","천원",".6","2.3","6.8","7.5",
"대기업(300인이상)","금융 및 보험업(65-67)","교육훈련비[천원]","천원","60.1","70.6","33.2","35.7",
"대기업(300인이상)","금융 및 보험업(65-67)","기타노동비용[천원]","천원","27.7","11.9","10.9","10.6",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","노동비용총액[천원]","천원","1865.8","1601.3","1452.5","1400.4",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","현금급여총계[천원]","천원","1474.8","1310.9","1215","1050.1",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","정액및초과[천원]","천원","1109.7","1007.3","936.4","827",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","상여금등특별급여[천원]","천원","365","303.6","278.6","222.1",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","현금급여외 노동비용(계)[천원]","천원","391.1","290.5","237.5","350.3",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","퇴직금등비용[천원]","천원","127.1","90.4","73","230.2",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","현물지급비용[천원]","천원","7.3","2.9",".6","3.1",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","법정복리비[천원]","천원","82.6","65.7","49.2","31.9",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","법정외복리비[천원]","천원","124.8","76.9","59.2","40.9",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","모집비[천원]","천원","2.9","7","3.1","2",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","교육훈련비[천원]","천원","38.6","39.5","41.3","34.4",
"대기업(300인이상)","부동산 및 사업서비스업(70-74)","기타노동비용[천원]","천원","7.9","8.1","11.1","7.8",
"대기업(300인이상)","교육 서비스업(80)","노동비용총액[천원]","천원","2536.4","2465.2","2260.6","2019.2",
"대기업(300인이상)","교육 서비스업(80)","현금급여총계[천원]","천원","2410.9","2203.8","2059.5","1851.3",
"대기업(300인이상)","교육 서비스업(80)","정액및초과[천원]","천원","1574.4","1525.3","1402.1","1298.7",
"대기업(300인이상)","교육 서비스업(80)","상여금등특별급여[천원]","천원","836.5","678.5","657.4","552.6",
"대기업(300인이상)","교육 서비스업(80)","현금급여외 노동비용(계)[천원]","천원","125.6","261.3","201.1","167.8",
"대기업(300인이상)","교육 서비스업(80)","퇴직금등비용[천원]","천원","22.8","114.1","54","52.8",
"대기업(300인이상)","교육 서비스업(80)","현물지급비용[천원]","천원",".2","0","0","0",
"대기업(300인이상)","교육 서비스업(80)","법정복리비[천원]","천원","56.6","79.5","72.3","64.3",
"대기업(300인이상)","교육 서비스업(80)","법정외복리비[천원]","천원","24.2","44.2","58.6","29.5",
"대기업(300인이상)","교육 서비스업(80)","모집비[천원]","천원","8.6","8.4","8","10.9",
"대기업(300인이상)","교육 서비스업(80)","교육훈련비[천원]","천원","12.7","13.8","6.8","7.7",
"대기업(300인이상)","교육 서비스업(80)","기타노동비용[천원]","천원",".5","1.3","1.4","2.7",
"대기업(300인이상)","보건 및 사회복지사업(85)","노동비용총액[천원]","천원","1838.3","1714.3","1519.7","1382.9",
"대기업(300인이상)","보건 및 사회복지사업(85)","현금급여총계[천원]","천원","1592.8","1477.3","1344.5","1196.2",
"대기업(300인이상)","보건 및 사회복지사업(85)","정액및초과[천원]","천원","1170.2","1077.4","982.9","884.1",
"대기업(300인이상)","보건 및 사회복지사업(85)","상여금등특별급여[천원]","천원","422.6","399.9","361.6","313.4",
"대기업(300인이상)","보건 및 사회복지사업(85)","현금급여외 노동비용(계)[천원]","천원","245.5","237","175.2","186.7",
"대기업(300인이상)","보건 및 사회복지사업(85)","퇴직금등비용[천원]","천원","91.9","84.7","44.7","59.8",
"대기업(300인이상)","보건 및 사회복지사업(85)","현물지급비용[천원]","천원","0","1.1",".1",".8",
"대기업(300인이상)","보건 및 사회복지사업(85)","법정복리비[천원]","천원","64.6","74","53.9","44.9",
"대기업(300인이상)","보건 및 사회복지사업(85)","법정외복리비[천원]","천원","74.2","61.8","63","66.7",
"대기업(300인이상)","보건 및 사회복지사업(85)","모집비[천원]","천원",".2",".5","1.7",".3",
"대기업(300인이상)","보건 및 사회복지사업(85)","교육훈련비[천원]","천원","12.5","13","10","13.1",
"대기업(300인이상)","보건 및 사회복지사업(85)","기타노동비용[천원]","천원","2.1","1.9","1.8","1.1",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","노동비용총액[천원]","천원","2793.8","2663.9","2513","2519.7",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여총계[천원]","천원","2207.5","2126.5","1863.1","1677.3",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","정액및초과[천원]","천원","1575","1513.4","1319.3","1167.9",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","상여금등특별급여[천원]","천원","632.5","613.1","543.8","502.5",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","현금급여외 노동비용(계)[천원]","천원","586.3","537.3","649.9","842.4",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","퇴직금등비용[천원]","천원","232.7","148.7","313.1","614.8",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","현물지급비용[천원]","천원","5.4","4",".7","6.8",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","법정복리비[천원]","천원","112.7","103.6","80.3","61.6",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","법정외복리비[천원]","천원","198.3","234","237.3","133",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","모집비[천원]","천원","1.7","2.7","3.6","1.9",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","교육훈련비[천원]","천원","26.7","41.5","11.9","19.9",
"대기업(300인이상)","기타 공공, 사회 및 개인서비스업(90-93)","기타노동비용[천원]","천원","8.8","3","3","4.4",
"1규모(30~99인)","전산업","노동비용총액[천원]","천원","1341.7","1292.7","1202","1178.2",
"1규모(30~99인)","전산업","현금급여총계[천원]","천원","1081.4","1032.3","957.7","837.9",
"1규모(30~99인)","전산업","정액및초과[천원]","천원","897.3","840.8","800.3","714.6",
"1규모(30~99인)","전산업","상여금등특별급여[천원]","천원","184.1","191.5","157.4","140.1",
"1규모(30~99인)","전산업","현금급여외 노동비용(계)[천원]","천원","260.3","260.4","244.3","340.3",
"1규모(30~99인)","전산업","퇴직금등비용[천원]","천원","91.4","90","95.7","193.1",
"1규모(30~99인)","전산업","현물지급비용[천원]","천원","2.4","4.3","1.1","17.5",
"1규모(30~99인)","전산업","법정복리비[천원]","천원","70.8","61.6","52.5","44.6",
"1규모(30~99인)","전산업","법정외복리비[천원]","천원","83.1","91.3","80.2","72.5",
"1규모(30~99인)","전산업","모집비[천원]","천원","1.9","1.6","3.8","1.7",
"1규모(30~99인)","전산업","교육훈련비[천원]","천원","5.6","5.6","6.4","5.4",
"1규모(30~99인)","전산업","기타노동비용[천원]","천원","5.1","6.1","4.6","5.4",
"1규모(30~99인)","광 업(10-14)","노동비용총액[천원]","천원","1630.2","1524.6","1635.3","1410.2",
"1규모(30~99인)","광 업(10-14)","현금급여총계[천원]","천원","1252.4","1204.6","1180","1131.8",
"1규모(30~99인)","광 업(10-14)","정액및초과[천원]","천원","1002.1","1050.4","1052.5","1008.4",
"1규모(30~99인)","광 업(10-14)","상여금등특별급여[천원]","천원","250.3","154.2","127.5","151.9",
"1규모(30~99인)","광 업(10-14)","현금급여외 노동비용(계)[천원]","천원","377.8","320.1","455.3","278.5",
"1규모(30~99인)","광 업(10-14)","퇴직금등비용[천원]","천원","110.9","118","262.3","96.4",
"1규모(30~99인)","광 업(10-14)","현물지급비용[천원]","천원","13.5","4",".3","35.3",
"1규모(30~99인)","광 업(10-14)","법정복리비[천원]","천원","173.3","91.8","91.8","85.3",
"1규모(30~99인)","광 업(10-14)","법정외복리비[천원]","천원","68.8","95.6","85.8","55.9",
"1규모(30~99인)","광 업(10-14)","모집비[천원]","천원","1.7","6.3","2.5","2.5",
"1규모(30~99인)","광 업(10-14)","교육훈련비[천원]","천원","1.2",".5","10.6",".8",
"1규모(30~99인)","광 업(10-14)","기타노동비용[천원]","천원","8.4","3.9","2","2.3",
"1규모(30~99인)","제 조 업(15-37)","노동비용총액[천원]","천원","1223.6","1122.7","994.9","935.8",
"1규모(30~99인)","제 조 업(15-37)","현금급여총계[천원]","천원","969.4","887.9","797","755.3",
"1규모(30~99인)","제 조 업(15-37)","정액및초과[천원]","천원","848.5","759.8","690.5","667.9",
"1규모(30~99인)","제 조 업(15-37)","상여금등특별급여[천원]","천원","120.9","128.1","106.5","110",
"1규모(30~99인)","제 조 업(15-37)","현금급여외 노동비용(계)[천원]","천원","254.2","234.8","197.9","180.6",
"1규모(30~99인)","제 조 업(15-37)","퇴직금등비용[천원]","천원","88.5","75.7","67.1","58.7",
"1규모(30~99인)","제 조 업(15-37)","현물지급비용[천원]","천원","3.5","2.4","1.3","1.3",
"1규모(30~99인)","제 조 업(15-37)","법정복리비[천원]","천원","65.1","53.7","43.6","39.6",
"1규모(30~99인)","제 조 업(15-37)","법정외복리비[천원]","천원","87.6","94.8","78.2","71.3",
"1규모(30~99인)","제 조 업(15-37)","모집비[천원]","천원","1.2","1.4","1.4","1.3",
"1규모(30~99인)","제 조 업(15-37)","교육훈련비[천원]","천원","3.4","3.1","2.8","2.6",
"1규모(30~99인)","제 조 업(15-37)","기타노동비용[천원]","천원","4.8","3.6","3.5","5.6",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","노동비용총액[천원]","천원","1785.7","1841","1529.6","1225.3",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","현금급여총계[천원]","천원","1494","1554.6","1260.9","1033",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","정액및초과[천원]","천원","983.8","1036.7","900.3","784.9",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","상여금등특별급여[천원]","천원","510.2","517.9","360.6","249.1",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","현금급여외 노동비용(계)[천원]","천원","291.7","286.4","268.7","192.3",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","퇴직금등비용[천원]","천원","94.8","44.4","92.9","41.4",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","현물지급비용[천원]","천원",".8","7.5","6.1","0",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","법정복리비[천원]","천원","56.6","52.5","46.5","48.6",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","법정외복리비[천원]","천원","113.6","149.2","98.8","79.3",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","모집비[천원]","천원","6","4.1","4","4",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","교육훈련비[천원]","천원","11.3","25","15.6","15.6",
"1규모(30~99인)","전기, 가스 및 수도사업(40-41)","기타노동비용[천원]","천원","8.6","3.7","4.8","3.5",
"1규모(30~99인)","건설업(45)","노동비용총액[천원]","천원","1628.5","1704.9","1569.9","1841.7",
"1규모(30~99인)","건설업(45)","현금급여총계[천원]","천원","1316.4","1228.6","1118.3","1371.6",
"1규모(30~99인)","건설업(45)","정액및초과[천원]","천원","1037.9","1027.6","967.7","1173.4",
"1규모(30~99인)","건설업(45)","상여금등특별급여[천원]","천원","278.5","201","150.6","205.6",
"1규모(30~99인)","건설업(45)","현금급여외 노동비용(계)[천원]","천원","312.1","476.3","451.6","470.1",
"1규모(30~99인)","건설업(45)","퇴직금등비용[천원]","천원","53.8","111.3","91.8","113.9",
"1규모(30~99인)","건설업(45)","현물지급비용[천원]","천원",".1","7.3","0","3",
"1규모(30~99인)","건설업(45)","법정복리비[천원]","천원","174.2","243.4","194.2","190.7",
"1규모(30~99인)","건설업(45)","법정외복리비[천원]","천원","70","87.5","101.3","123.8",
"1규모(30~99인)","건설업(45)","모집비[천원]","천원",".9","2.6","25.7","2.1",
"1규모(30~99인)","건설업(45)","교육훈련비[천원]","천원","11.1","13.1","33.5","31.5",
"1규모(30~99인)","건설업(45)","기타노동비용[천원]","천원","2","11.1","5.1","5.2",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","노동비용총액[천원]","천원","1183.5","1598.7","1367.7","1133.7",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","현금급여총계[천원]","천원","975.8","1327.2","1138.3","805.6",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","정액및초과[천원]","천원","853.7","1098.5","980.5","692.5",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","상여금등특별급여[천원]","천원","122.1","228.7","157.8","132.1",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","현금급여외 노동비용(계)[천원]","천원","207.6","271.5","229.4","328.1",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","퇴직금등비용[천원]","천원","64.4","86.8","87.2","62.8",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","현물지급비용[천원]","천원","0",".5",".7","174.4",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","법정복리비[천원]","천원","54.6","58.1","42.8","28.2",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","법정외복리비[천원]","천원","79","106","83.5","55",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","모집비[천원]","천원","2.3",".8","9.2","1.7",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","교육훈련비[천원]","천원","3","6","3.2","2.5",
"1규모(30~99인)","도,소매 및 소비자용품 수리업(50-52)","기타노동비용[천원]","천원","4.4","13.3","2.8","3.6",
