"기업규모별","산업분류별","항목","단위","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년",
"전규모(상용근로자 10인 이상)","도매및상품중개업","간접노동비용(계)[천원]","천원","980.6","899","784.8","918.9","900.5","916.6","942.6","843.8","732","737.5","707.3",
"전규모(상용근로자 10인 이상)","도매및상품중개업","퇴직급여 등의 비용[천원]","천원","421.3","357.9","347.2","427","410.3","409.9","439.3","370.9","314.8","315.1","294.6",
"전규모(상용근로자 10인 이상)","도매및상품중개업","현물지급비용[천원]","천원","","","","-","-","-","3.5","3.1","3.1","3.5","1.9",
"전규모(상용근로자 10인 이상)","도매및상품중개업","법정노동비용[천원]","천원","354.6","327.9","304.2","301.7","300.3","302.7","292.9","266","244.2","231.1","232.1",
"전규모(상용근로자 10인 이상)","도매및상품중개업","법정외 복지비용[천원]","천원","176","186.8","118.3","160.2","156.1","163.4","171.1","168.3","142.5","160.8","152.4",
"전규모(상용근로자 10인 이상)","도매및상품중개업","채용관련비용(모집비)[천원]","천원","6.1","5.1","6.6","7.7","7.2","6.8","8.7","6.2","5.9","3.1","3.1",
"전규모(상용근로자 10인 이상)","도매및상품중개업","교육훈련비용[천원]","천원","22.7","21.3","8.5","22.3","26.6","33.8","24.1","23.2","20","21.9","21.7",
"전규모(상용근로자 10인 이상)","도매및상품중개업","기타노동비용[천원]","천원","","","","-","-","-","2.8","6.2","1.5","2","1.6",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","노동비용총액[천원]","천원","3783.9","3718.8","3716.1","3586.4","3466.8","3429.7","3462.4","3371.9","3595.4","3371.4","3343.2",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","직접노동비용(계)[천원]","천원","3019.1","2961.9","3023.6","2871.2","2771.6","2728","2703.4","2686.1","2915","2669.5","2647.7",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","정액 및 초과급여[천원]","천원","2638.4","2584.5","2621.6","2447.5","2378.1","2301.1","2238.8","2154","2245.2","2052.9","2040.4",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","상여금 및 성과금[천원]","천원","380.8","377.4","402","423.7","393.5","427","464.6","532.2","669.9","616.6","607.2",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","간접노동비용(계)[천원]","천원","764.8","756.9","692.5","715.2","695.2","701.7","759","685.7","680.4","701.9","695.5",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","퇴직급여 등의 비용[천원]","천원","295.1","307","267.3","279.3","265.7","289.9","336.8","298.6","310.5","299.5","286.6",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","현물지급비용[천원]","천원","","","","-","-","-","6.5","5.1","4.6","2.4","6.6",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","법정노동비용[천원]","천원","280.5","273.3","264.2","250","244.2","236","232","221.6","210.8","214.7","210",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","법정외 복지비용[천원]","천원","168.2","152.5","138.8","163.5","162.6","147.5","155.1","132","125.9","157.3","156.2",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","채용관련비용(모집비)[천원]","천원","6.7","5.5","5","5.6","4.7","4.7","4.3","3.5","5.8","3","2.3",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","교육훈련비용[천원]","천원","14.5","18.6","17.3","16.7","18","23.6","19.5","21.4","15.9","23.6","30.5",
"전규모(상용근로자 10인 이상)","소매업;자동차제외","기타노동비용[천원]","천원","","","","-","-","-","4.8","3.5","6.7","1.4","3.5",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","노동비용총액[천원]","천원","4136.5","3889.3","3770.6","3548.9","3481.7","3358","3398.7","3219.6","2952","2723.2","2702.7",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","직접노동비용(계)[천원]","천원","3362","3142.1","3046.2","2866.7","2803.8","2701.4","2662.9","2501.1","2355.8","2148.7","2120.7",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","정액 및 초과급여[천원]","천원","2838.3","2652.3","2595.5","2420","2370.7","2241.1","2208.2","2060.7","1923","1757.8","1708.2",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","상여금 및 성과금[천원]","천원","523.7","489.7","450.7","446.7","433.1","460.3","454.7","440.4","432.9","390.9","412.5",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","간접노동비용(계)[천원]","천원","774.5","747.2","724.4","682.2","677.9","656.6","735.8","718.5","596.2","574.5","582",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","퇴직급여 등의 비용[천원]","천원","283.1","307.2","288","284.9","277.3","263.3","338.9","353.5","254.3","251.2","253.7",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","현물지급비용[천원]","천원","","","","-","-","-","1.9","2.3","1",".8","1.3",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","법정노동비용[천원]","천원","292.6","271","267.8","248.1","244.2","234.4","229","211.4","191.6","183.3","180.7",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","법정외 복지비용[천원]","천원","182.2","150.5","156.5","138.4","145.9","146.9","152.9","139.8","135.7","124.6","128.2",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","채용관련비용(모집비)[천원]","천원","2","1.8","1.6","1.6","1.5","1.8",".9",".7","1",".8","1",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","교육훈련비용[천원]","천원","14.6","16.6","10.5","9.2","8.9","10.2","9.5","9.1","10.6","12","15.2",
"전규모(상용근로자 10인 이상)","H. 운수업(49~52)","기타노동비용[천원]","천원","","","","-","-","-","2.7","1.7","2","1.9","1.9",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","노동비용총액[천원]","천원","3245.5","3051.9","3017","2747.2","2662.3","2524.9","2495.3","2405.4","2201.2","2045","1971.8",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","직접노동비용(계)[천원]","천원","2678.4","2497.6","2466.6","2209.3","2166.9","2048.7","2004.5","1933.9","1772.4","1607.4","1541.8",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","정액 및 초과급여[천원]","천원","2317.4","2172.6","2143.9","1943.6","1911.4","1781.7","1749.8","1680.9","1484.4","1351.2","1295.7",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","상여금 및 성과금[천원]","천원","361","325","322.6","265.7","255.4","267","254.8","253","288","256.3","246",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","간접노동비용(계)[천원]","천원","567.1","554.4","550.5","537.9","495.4","476.2","490.7","471.5","428.8","437.5","430",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","퇴직급여 등의 비용[천원]","천원","200.7","236.3","216.8","246.6","197.3","194.1","206.4","205.1","188.7","194.4","188.2",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","현물지급비용[천원]","천원","","","","-","-","-","1.4","2.1","1.1",".9","1.7",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","법정노동비용[천원]","천원","239.7","216.7","224.3","199","202.3","189.3","181.6","173","154.5","146.9","143.8",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","법정외 복지비용[천원]","천원","117.5","93.7","103.2","87.2","90.6","85.6","96.6","87.3","79.9","89.5","91.1",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","채용관련비용(모집비)[천원]","천원","1.9","1.8","1.6","1.1","1.3",".8",".5",".4",".6",".3",".5",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","교육훈련비용[천원]","천원","7.3","5.8","4.5","4","3.9","6.5","3.5","2.4","3.1","3.6","3.6",
"전규모(상용근로자 10인 이상)","육상운송및파이프라인운송업","기타노동비용[천원]","천원","","","","-","-","-",".8","1.2",".8","1.8","1.1",
"전규모(상용근로자 10인 이상)","수상운송업","노동비용총액[천원]","천원","6177.7","5773.9","5544.2","5787.9","6621.1","6377.2","6958.3","6363.3","5873.4","5117.6","4850.3",
"전규모(상용근로자 10인 이상)","수상운송업","직접노동비용(계)[천원]","천원","5045.5","4671","4527.2","4766.6","4876","5092.9","5209.8","4896.7","4465","3883.2","3781.9",
"전규모(상용근로자 10인 이상)","수상운송업","정액 및 초과급여[천원]","천원","4699.3","4270.6","4170.3","4241.4","4220.7","4288.6","4208.7","3834.1","3850","3349.5","3017.6",
"전규모(상용근로자 10인 이상)","수상운송업","상여금 및 성과금[천원]","천원","346.2","400.4","356.9","525.2","655.3","804.2","1001.1","1062.5","615","533.8","764.3",
"전규모(상용근로자 10인 이상)","수상운송업","간접노동비용(계)[천원]","천원","1132.3","1102.9","1016.9","1021.3","1745.1","1284.3","1748.5","1466.6","1408.4","1234.4","1068.4",
"전규모(상용근로자 10인 이상)","수상운송업","퇴직급여 등의 비용[천원]","천원","519.4","544.4","488.4","417.6","1105.6","512.6","777.3","653.7","633.7","676.2","466.3",
"전규모(상용근로자 10인 이상)","수상운송업","현물지급비용[천원]","천원","","","","-","-","-",".8","1.5","1.3","0","0",
"전규모(상용근로자 10인 이상)","수상운송업","법정노동비용[천원]","천원","348.7","318.1","321","312.5","320.5","326.3","327.3","315.9","283.7","257.2","246.4",
"전규모(상용근로자 10인 이상)","수상운송업","법정외 복지비용[천원]","천원","243.4","226.8","192.2","263.2","291.1","410.6","563.3","437.6","406","272.1","301.2",
"전규모(상용근로자 10인 이상)","수상운송업","채용관련비용(모집비)[천원]","천원","2.6","1.2","1.2","1.2",".9","5.8","3.8","1.8","4.2","1.6","1.8",
"전규모(상용근로자 10인 이상)","수상운송업","교육훈련비용[천원]","천원","18.1","12.5","14.1","26.9","27","29.1","60.6","44.5","65.9","21.4","46.6",
"전규모(상용근로자 10인 이상)","수상운송업","기타노동비용[천원]","천원","","","","-","-","-","15.3","11.6","13.7","5.8","6.1",
"전규모(상용근로자 10인 이상)","항공운송업","노동비용총액[천원]","천원","7247.1","7008.2","6762.1","6698.7","6273.2","5998.9","5868.2","6042.8","6798","5837.6","5593.8",
"전규모(상용근로자 10인 이상)","항공운송업","직접노동비용(계)[천원]","천원","5753.9","5477.7","5448.5","5476.4","5087.4","4964.1","4819.9","4863","5657.5","4813.8","4389.1",
"전규모(상용근로자 10인 이상)","항공운송업","정액 및 초과급여[천원]","천원","4116.2","3885.8","3928.9","3842.3","3606.3","3434.9","3433.5","3563.4","3918.2","3361.1","3007.3",
"전규모(상용근로자 10인 이상)","항공운송업","상여금 및 성과금[천원]","천원","1637.7","1591.9","1519.6","1634.1","1481.1","1529.3","1386.4","1299.6","1739.3","1452.7","1381.9",
"전규모(상용근로자 10인 이상)","항공운송업","간접노동비용(계)[천원]","천원","1493.1","1530.5","1313.5","1222.2","1185.8","1034.7","1048.3","1179.8","1140.5","1023.8","1204.6",
"전규모(상용근로자 10인 이상)","항공운송업","퇴직급여 등의 비용[천원]","천원","420.5","462.3","356.6","306.8","367.6","254.8","312.9","381.9","252.6","200.2","426",
"전규모(상용근로자 10인 이상)","항공운송업","현물지급비용[천원]","천원","","","","-","-","-","0","0","0","0","0",
"전규모(상용근로자 10인 이상)","항공운송업","법정노동비용[천원]","천원","501.7","520.8","459.4","491.8","414.6","386.6","375.6","364.5","392.7","380.4","349.5",
"전규모(상용근로자 10인 이상)","항공운송업","법정외 복지비용[천원]","천원","490","427.6","438.1","389","375","364.4","321.4","365.2","425.3","345.8","316.2",
"전규모(상용근로자 10인 이상)","항공운송업","채용관련비용(모집비)[천원]","천원","2.8","2.5","2","3.1","2.5","2.6","2.3","2.2","4.1","2.7","2.9",
"전규모(상용근로자 10인 이상)","항공운송업","교육훈련비용[천원]","천원","78.3","117.2","57.4","31.5","26.1","26.3","36","65.9","64.1","92.8","103.2",
"전규모(상용근로자 10인 이상)","항공운송업","기타노동비용[천원]","천원","","","","-","-","-","0","0","1.6","1.8","6.8",
"전규모(상용근로자 10인 이상)","창고및운송관련서비스업","노동비용총액[천원]","천원","5015.7","4862.6","4625.3","4519.3","4270.7","4349.6","4488","4503.9","3871.6","3522.9","3467.2",
"전규모(상용근로자 10인 이상)","창고및운송관련서비스업","직접노동비용(계)[천원]","천원","4008.5","3901.9","3648.8","3641.8","3476.6","3399.9","3340.1","3194.2","3001.6","2773.9","2748.5",
